downvoted,upvoted,1927
upvoted,upvoted,12850
downvoted,upvoted,4704
downvoted,upvoted,7581
downvoted,upvoted,2664
downvoted,upvoted,780
downvoted,upvoted,2246
upvoted,upvoted,4609
upvoted,upvoted,408
downvoted,upvoted,1201
upvoted,upvoted,3571
upvoted,upvoted,1302
upvoted,upvoted,307
downvoted,upvoted,1615
upvoted,upvoted,610
downvoted,upvoted,1963
upvoted,upvoted,3882
upvoted,upvoted,875
downvoted,upvoted,65
downvoted,upvoted,277
downvoted,upvoted,370
downvoted,upvoted,146
downvoted,upvoted,535
downvoted,upvoted,613
upvoted,upvoted,132
upvoted,upvoted,307
downvoted,upvoted,454
upvoted,upvoted,1105
downvoted,upvoted,361
downvoted,upvoted,389
upvoted,upvoted,35
downvoted,upvoted,130
downvoted,upvoted,81
downvoted,upvoted,125
downvoted,downvoted,23
downvoted,upvoted,151
downvoted,upvoted,67
downvoted,upvoted,361
upvoted,downvoted,21
downvoted,downvoted,22
downvoted,downvoted,19
upvoted,downvoted,19
upvoted,upvoted,277
upvoted,downvoted,17
upvoted,upvoted,132
downvoted,downvoted,17
downvoted,upvoted,51
downvoted,downvoted,13
downvoted,upvoted,46
upvoted,upvoted,91
downvoted,upvoted,65
downvoted,upvoted,71
downvoted,upvoted,100
downvoted,upvoted,35
downvoted,downvoted,13
downvoted,upvoted,37
upvoted,upvoted,454
upvoted,downvoted,10
downvoted,downvoted,11
upvoted,downvoted,33
downvoted,downvoted,31
downvoted,downvoted,29
upvoted,downvoted,9
downvoted,downvoted,8
downvoted,upvoted,36
downvoted,downvoted,27
upvoted,downvoted,25
downvoted,downvoted,25
upvoted,downvoted,8
downvoted,downvoted,9
downvoted,downvoted,8
upvoted,upvoted,286
downvoted,downvoted,19
upvoted,upvoted,91
upvoted,downvoted,7
downvoted,downvoted,7
upvoted,downvoted,6
downvoted,downvoted,7
upvoted,upvoted,161
downvoted,upvoted,382
downvoted,downvoted,28
downvoted,upvoted,38
upvoted,downvoted,32
downvoted,downvoted,7
downvoted,downvoted,6
upvoted,downvoted,26
upvoted,downvoted,31
downvoted,upvoted,49
downvoted,upvoted,263
upvoted,upvoted,145
downvoted,downvoted,12
downvoted,downvoted,9
downvoted,upvoted,2495
downvoted,upvoted,721
upvoted,upvoted,3036
downvoted,downvoted,9
downvoted,upvoted,776
downvoted,upvoted,1399
downvoted,upvoted,328
downvoted,downvoted,9
downvoted,upvoted,600
upvoted,upvoted,4724
downvoted,upvoted,741
upvoted,upvoted,234
downvoted,upvoted,122
downvoted,upvoted,1381
downvoted,downvoted,8
upvoted,upvoted,196
downvoted,upvoted,63
upvoted,downvoted,23
downvoted,downvoted,8
downvoted,upvoted,818
downvoted,upvoted,1208
upvoted,upvoted,142
downvoted,downvoted,12
downvoted,downvoted,10
upvoted,downvoted,10
downvoted,downvoted,19
downvoted,upvoted,79
downvoted,upvoted,201
downvoted,upvoted,73
downvoted,upvoted,58
downvoted,upvoted,55
downvoted,upvoted,453
downvoted,upvoted,949
upvoted,upvoted,51
downvoted,downvoted,30
upvoted,downvoted,14
downvoted,upvoted,69
downvoted,upvoted,162
downvoted,downvoted,9
downvoted,upvoted,122
downvoted,downvoted,6
downvoted,downvoted,5
upvoted,upvoted,38
downvoted,upvoted,574
downvoted,upvoted,130
downvoted,upvoted,53
downvoted,upvoted,74
downvoted,downvoted,9
upvoted,upvoted,1199
upvoted,upvoted,235
downvoted,upvoted,685
downvoted,upvoted,1582
downvoted,upvoted,36
downvoted,upvoted,488
downvoted,downvoted,5
downvoted,downvoted,6
downvoted,upvoted,36
downvoted,upvoted,127
upvoted,downvoted,7
downvoted,downvoted,5
upvoted,upvoted,290
downvoted,upvoted,163
upvoted,downvoted,28
downvoted,downvoted,28
downvoted,upvoted,111
downvoted,upvoted,59
upvoted,upvoted,640
downvoted,downvoted,19
downvoted,downvoted,19
downvoted,downvoted,25
upvoted,downvoted,20
upvoted,upvoted,36
downvoted,downvoted,28
downvoted,upvoted,162
downvoted,downvoted,15
downvoted,upvoted,99
downvoted,downvoted,9
downvoted,downvoted,10
downvoted,downvoted,33
downvoted,upvoted,74
upvoted,upvoted,169
upvoted,downvoted,28
downvoted,downvoted,18
downvoted,upvoted,58
downvoted,downvoted,6
downvoted,upvoted,95
downvoted,downvoted,18
upvoted,downvoted,8
downvoted,upvoted,100
downvoted,upvoted,76
downvoted,upvoted,35
downvoted,downvoted,7
upvoted,upvoted,57
downvoted,downvoted,27
downvoted,downvoted,29
upvoted,downvoted,10
upvoted,downvoted,9
downvoted,downvoted,20
upvoted,upvoted,144
upvoted,downvoted,13
upvoted,downvoted,16
downvoted,upvoted,172
downvoted,upvoted,35
upvoted,downvoted,17
upvoted,upvoted,233
downvoted,upvoted,66
upvoted,downvoted,11
upvoted,upvoted,51
downvoted,downvoted,10
downvoted,upvoted,1314
upvoted,downvoted,9
upvoted,downvoted,17
downvoted,upvoted,93
downvoted,upvoted,45
downvoted,upvoted,34
upvoted,upvoted,1806
downvoted,upvoted,82
downvoted,downvoted,16
downvoted,upvoted,125
upvoted,upvoted,34
downvoted,upvoted,276
downvoted,upvoted,237
upvoted,upvoted,47
upvoted,downvoted,5
downvoted,upvoted,37
downvoted,upvoted,2170
downvoted,upvoted,53
downvoted,upvoted,108
downvoted,downvoted,7
downvoted,upvoted,348
downvoted,downvoted,13
upvoted,downvoted,8
downvoted,downvoted,7
downvoted,upvoted,62
