downvoted,upvoted,10
upvoted,upvoted,5
downvoted,downvoted,3
downvoted,upvoted,5
downvoted,downvoted,3
downvoted,downvoted,2
downvoted,downvoted,2
downvoted,downvoted,2
upvoted,downvoted,2
downvoted,downvoted,3
downvoted,upvoted,4
upvoted,downvoted,1
downvoted,downvoted,1
downvoted,downvoted,1
downvoted,downvoted,2
upvoted,upvoted,9
downvoted,downvoted,2
upvoted,downvoted,2
downvoted,downvoted,3
downvoted,upvoted,17
downvoted,upvoted,4
downvoted,downvoted,2
downvoted,upvoted,22
downvoted,upvoted,7
downvoted,upvoted,2035
downvoted,upvoted,1265
downvoted,upvoted,655
downvoted,upvoted,101
downvoted,downvoted,9
downvoted,downvoted,12
downvoted,downvoted,7
downvoted,downvoted,16
upvoted,upvoted,70
downvoted,downvoted,12
downvoted,downvoted,8
downvoted,upvoted,110
downvoted,upvoted,368
downvoted,downvoted,41
downvoted,downvoted,16
downvoted,downvoted,13
downvoted,downvoted,34
downvoted,upvoted,81
downvoted,upvoted,184
downvoted,downvoted,17
downvoted,upvoted,3241
downvoted,upvoted,29
upvoted,upvoted,37
upvoted,downvoted,9
upvoted,downvoted,6
downvoted,downvoted,5
upvoted,downvoted,4
downvoted,downvoted,3
downvoted,downvoted,3
downvoted,downvoted,5
downvoted,upvoted,63
upvoted,upvoted,15
downvoted,downvoted,5
downvoted,upvoted,15
downvoted,upvoted,63
upvoted,upvoted,77
downvoted,downvoted,5
downvoted,downvoted,3
downvoted,downvoted,11
downvoted,upvoted,37
upvoted,downvoted,5
upvoted,downvoted,9
upvoted,downvoted,6
downvoted,upvoted,41
downvoted,downvoted,7
downvoted,upvoted,30
upvoted,upvoted,32
downvoted,downvoted,4
downvoted,downvoted,9
downvoted,downvoted,3
downvoted,downvoted,2
downvoted,downvoted,2
upvoted,downvoted,6
downvoted,upvoted,109
downvoted,downvoted,3
downvoted,upvoted,12
downvoted,downvoted,3
downvoted,upvoted,262
downvoted,upvoted,37
upvoted,upvoted,13
downvoted,downvoted,3
downvoted,upvoted,19
downvoted,downvoted,6
downvoted,upvoted,47
downvoted,downvoted,9
downvoted,upvoted,34
downvoted,downvoted,2
downvoted,upvoted,429
downvoted,upvoted,40
downvoted,upvoted,22
downvoted,upvoted,31
downvoted,upvoted,36
downvoted,downvoted,5
downvoted,downvoted,4
downvoted,downvoted,7
downvoted,downvoted,3
downvoted,upvoted,12
downvoted,upvoted,160
downvoted,upvoted,10
downvoted,upvoted,50
upvoted,downvoted,7
downvoted,upvoted,1017
downvoted,upvoted,58
downvoted,upvoted,322
downvoted,downvoted,4
upvoted,upvoted,117
downvoted,upvoted,28
downvoted,upvoted,12
downvoted,upvoted,178
downvoted,upvoted,22
upvoted,upvoted,6
upvoted,upvoted,6
downvoted,downvoted,3
downvoted,downvoted,2
downvoted,downvoted,2
downvoted,downvoted,2
downvoted,downvoted,2
downvoted,downvoted,2
upvoted,downvoted,2
upvoted,downvoted,2
downvoted,upvoted,12
upvoted,upvoted,132
downvoted,upvoted,9
downvoted,upvoted,6
downvoted,downvoted,2
downvoted,upvoted,18
downvoted,downvoted,2
downvoted,upvoted,6
upvoted,upvoted,15
upvoted,downvoted,5
upvoted,upvoted,17
downvoted,upvoted,7
downvoted,downvoted,2
downvoted,upvoted,43
downvoted,upvoted,11
downvoted,downvoted,3
downvoted,downvoted,2
upvoted,downvoted,2
downvoted,downvoted,1
downvoted,downvoted,1
downvoted,downvoted,1
downvoted,downvoted,1
downvoted,downvoted,1
downvoted,downvoted,1
upvoted,upvoted,7
upvoted,upvoted,128
upvoted,downvoted,2
downvoted,upvoted,15
upvoted,upvoted,109
downvoted,upvoted,4
downvoted,downvoted,2
downvoted,upvoted,9
upvoted,upvoted,20
downvoted,downvoted,2
downvoted,upvoted,12849
downvoted,upvoted,3562
downvoted,upvoted,311
downvoted,downvoted,10
downvoted,downvoted,8
upvoted,upvoted,38
downvoted,downvoted,8
downvoted,downvoted,8
downvoted,upvoted,812
downvoted,downvoted,16
upvoted,downvoted,6
downvoted,upvoted,56
downvoted,downvoted,27
downvoted,downvoted,21
downvoted,downvoted,9
upvoted,upvoted,37
downvoted,upvoted,50
downvoted,downvoted,6
downvoted,upvoted,342
downvoted,downvoted,6
downvoted,downvoted,8
upvoted,downvoted,15
upvoted,downvoted,7
downvoted,downvoted,11
downvoted,downvoted,6
upvoted,downvoted,7
downvoted,upvoted,34
downvoted,downvoted,31
upvoted,upvoted,66
downvoted,downvoted,6
downvoted,downvoted,24
downvoted,downvoted,23
upvoted,upvoted,50
downvoted,upvoted,86
upvoted,downvoted,5
upvoted,downvoted,21
downvoted,downvoted,6
downvoted,upvoted,1285
downvoted,upvoted,25
downvoted,downvoted,8
upvoted,downvoted,5
downvoted,downvoted,4
downvoted,downvoted,3
downvoted,downvoted,3
downvoted,downvoted,3
downvoted,downvoted,3
upvoted,downvoted,9
downvoted,upvoted,851
upvoted,upvoted,62
downvoted,downvoted,7
upvoted,upvoted,279
downvoted,upvoted,25
upvoted,downvoted,3
